"links_link","links_img_url","links_product_name","links_product_brand","links_product_brand_url","links_more_details","links_details","links_color_url_list"
"https://shop.nordstrom.com/s/kenneth-cole-new-york-double-face-wool-blend-coat/5386114?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/3f798e22-6d35-425f-8aa9-0a2bf2ca6cc6.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Double Face Wool Blend Coat","KENNETH COLE NEW YORK","https://shop.nordstrom.com/brands/kenneth-cole-new-york--1834?origin=productBrandLink","KENNETH COLE NEW YORK Double Face Wool Blend Coat, Main, color, BLACK
Size Info
Runs large; order one size down.
S=4-6, M=8-10, L=12-14, XL=16, XXL=18 (14W).
Details & Care
A winter coat in an elegantly long cut with trench-style flaps is made supple and soft in double-face wool blend that feels cozy inside and out.
40 1/2"" length
Front snap closure
Notched lapels
Button tab cuffs
Gun flaps
Front welt pockets
Storm flap
Unlined
53% wool, 40% polyester, 4% other fibers, 3% rayon
Dry clean
Imported
Coats
Item #5912691
Free Shipping & Returns See more","A winter coat in an elegantly long cut with trench-style flaps is made supple and soft in double-face wool blend that feels cozy inside and out.",""
"https://shop.nordstrom.com/s/zella-hybrid-quilted-performance-vest/5385663?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/1d32badb-1c76-4531-844b-67aedd545b1c.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Hybrid Quilted Performance Vest","ZELLA","https://shop.nordstrom.com/brands/zella--5227?origin=productBrandLink","ZELLA Hybrid Quilted Performance Vest, Main, color, BLACK
Size Info
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16-18 (14W), XXL=20 (16W).
Details & Care
Avoid chilly transitions by starting and ending your time at the gym in this versatile quilted puffer vest in a form-fitting silhouette finished with a hood.
25"" length (size Medium)
Front zip closure
Fixed hood
Front zip pockets
Lined, with 100% polyester fill
100% nylon
Machine wash, tumble dry
Imported
Women's Active & Swim
Item #5912452
Helpful info:
See details and tips from a salesperson (video)
Activewear Glossary
Free Shipping & Returns See more","Avoid chilly transitions by starting and ending your time at the gym in this versatile quilted puffer vest in a form-fitting silhouette finished with a hood.","https://n.nordstrommedia.com/id/sr3/10577c1d-7a52-4688-82b6-93bcffea6592.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-rossclair-genuine-coyote-fur-trim-down-parka/4394310?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/2046a19b-52df-4b3e-8d30-1da1de5be441.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Rossclair Genuine Coyote Fur Trim Down Parka","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Rossclair Genuine Coyote Fur Trim Down Parka, Main, color, MILITARY GREEN
Size Info
The Slim fit from Canada Goose fits close to the body to maximize mobility and maintain core warmth.
Details & Care
Sure to be a winter-weather staple, this cleanly designed slim-fit parka is styled with a mid-thigh length for maximum protection against cold temperatures. The cozy down-fill insulation and plush fur-trimmed hood ensure you'll be toasty-warm as you brave harsh conditions, while princess seaming and an interior drawstring at the waist keep the silhouette flattering.
34"" front length; 36 1/2"" back length (size Medium)
Hidden two-way zip closure with button storm placket; chin guard
Fully adjustable attached hood with detachable genuine coyote fur (Canada or USA) trim
Long sleeves with inset storm cuffs
Fleece-lined hidden-snap pockets with flap details; two interior pockets
Back zip vent with gusset
Interior shoulder straps allow for backpack-style carrying
Canada Goose Thermal Experience Index rating: TEI-3, 15°F / -5°F
Lined, with 625-fill down insulation
85% polyester, 15% cotton
Dry clean; remove fur trim for professional fur clean
Made in Canada
Coats
Canada Goose product number: 2580L
Item #5198834
Free Shipping & Returns See more","Sure to be a winter-weather staple, this cleanly designed slim-fit parka is styled with a mid-thigh length for maximum protection against cold temperatures.","https://n.nordstrommedia.com/id/sr3/507ad149-187f-4ad8-a761-d2ab5517f25d.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/eileen-fisher-notch-collar-wool-cashmere-coat/5405316?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/7f24246f-ea96-42d2-8c9c-c4e1f0dd0e18.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Notch Collar Wool & Cashmere Coat","EILEEN FISHER","https://shop.nordstrom.com/brands/eileen-fisher--224?origin=productBrandLink","EILEEN FISHER Notch Collar Wool & Cashmere Coat, Main, color, CHARCOAL
Size Info
Oversized by design; if ordering Eileen Fisher for the first time, order one size down.
XXS=0, XS=2-4, S=6-8, M=10-12, L=14-16, XL=18 (14W-16W).
Details & Care
An essential overcoat is ready to bring the luxe into lots of looks thanks to its substantial blend of cashmere-kissed wool.
39 1/2"" length (size Medium)
Open front
Notched lapels
Front welt pockets
Removable sash
Unlined
90% wool, 10% cashmere
Dry clean
Imported
Individualist
Item #5926467
Free Shipping & Returns See more","An essential overcoat is ready to bring the luxe into lots of looks thanks to its substantial blend of cashmere-kissed wool.",""
"https://shop.nordstrom.com/s/court-rowe-peak-lapel-corduroy-blazer/5372096?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/48a1ec8b-284d-47d4-ad5d-b7526685f600.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Peak Lapel Corduroy Blazer","COURT & ROWE","https://shop.nordstrom.com/brands/court-rowe--20161?origin=productBrandLink","COURT & ROWE Peak Lapel Corduroy Blazer, Main, color, PINK OBSESSION
Size Info
True to size.
Details & Care
Golden crested buttons and striped lining are the nautical icing on this preppy corduroy blazer with a single-button closure and peaked lapels.
Front button closure
Peaked lapels
Four-button cuffs
Chest welt pocket; front patch pockets
Dual back vents
Lined
98% cotton, 2% spandex
Dry clean
Imported
Point of View
Item #5903290
Free Shipping & Returns See more","Golden crested buttons and striped lining are the nautical icing on this preppy corduroy blazer with a single-button closure and peaked lapels.",""
"https://shop.nordstrom.com/s/kut-from-the-kloth-jacee-draped-moto-jacket/5525383?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/6c455938-5ed4-4418-9dc1-6f0892098d77.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Jacee Draped Moto Jacket","KUT FROM THE KLOTH","https://shop.nordstrom.com/brands/kut-from-the-kloth--5181?origin=productBrandLink","KUT FROM THE KLOTH Jacee Draped Moto Jacket, Main, color, BLACK
Size Info
True to size.
XS=0, S=2-4, M=6-8, L=10-12, XL=14-16.
Details & Care
The essential moto jacket is refined in a streamlined cut of soft faux suede when an asymmetrical-zip front that looks just as good draped open.
Asymmetrical front-zip closure
Notched collar
Long sleeves
Epaulets
Front pockets
Gun flaps
95% polyester, 5% spandex
Machine wash, tumble dry
Imported
Point of View
Item #5691046_5
Free Shipping & Returns See more","The essential moto jacket is refined in a streamlined cut of soft faux suede when an asymmetrical-zip front that looks just as good draped open.","https://n.nordstrommedia.com/id/sr3/1f23ae00-5316-458c-98a9-4b5ffccf44e2.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-ellison-packable-down-jacket/5134662?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/34725818-27c4-4da0-a7b5-bd3d711633ba.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Ellison Packable Down Jacket","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Ellison Packable Down Jacket, Main, color, MILITARY GREEN
Size Info
True to size.
The Slim fit from Canada Goose fits close to the body to maximize mobility and maintain core warmth.
Details & Care
This slim, ultralight parka keeps you well protected on wet, windy and cold days in a rear-covering drop-tail cut with a detachable down-filled hood. Ribbed thumbhole cuffs keep hands cozy.
30"" front length; 34 1/2"" back length (size Medium)
Two-way front-zip closure
Stand collar
Detachable drawcord hood with snap chin guard, reflective details
Articulated sleeves and underarm gussets enhance fit and mobility
Front zip pockets; interior zip pocket
Packs into interior zip pocket with carrying loop
Ripstop shell with durable water-repellent (DWR) finish
Recycled-polyester lining with 675-fill-power goose down
100% nylon
Machine wash, tumble dry
Imported
Coats
Item #5754118
Free Shipping & Returns See more","This slim, ultralight parka keeps you well protected on wet, windy and cold days in a rear-covering drop-tail cut with a detachable down-filled hood.","https://n.nordstrommedia.com/id/sr3/9900f1d3-c22c-4a78-9344-b52f14fa89c3.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/jack-by-bb-dakota-keep-your-secrets-melton-belted-coat/5405454?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/98a804d5-72d8-42cc-9226-3cff8a27b2a3.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","by BB Dakota Keep Your Secrets Melton Belted Coat","JACK","https://shop.nordstrom.com/brands/jack--6283?origin=productBrandLink","JACK by BB Dakota Keep Your Secrets Melton Belted Coat, Main, color, HEATHER GREY
Size Info
True to size.
XS=0, S=2-4, M=6-8, L=10.
Details & Care
A minimalist, trench-inspired design makes this open-front coat an easy pairing for warmly topping off any look.
37"" length
Open front
Notched lapels
Front welt pockets
Removable belt
Side slits
Lined
95% polyester, 4% rayon, 1% elastane
Dry clean
Imported
Savvy
Item #5926608
Free Shipping & Returns See more","A minimalist, trench-inspired design makes this open-front coat an easy pairing for warmly topping off any look.",""
"https://shop.nordstrom.com/s/cole-haan-signature-water-repellent-quilted-coat-with-inner-bib-regular-petite/4438576?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/83c420af-d2ca-4b10-bad1-4e3c5dce10d8.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Water Repellent Quilted Coat with Inner Bib","COLE HAAN SIGNATURE","https://shop.nordstrom.com/brands/cole-haan-signature--12402?origin=productBrandLink","COLE HAAN SIGNATURE Water Repellent Quilted Coat with Inner Bib, Main, color, NAVY
Size Info
True to size.
XS=2, S=4-6, M=8-10, L=12-14, XL=16-18.
Details & Care
A roomy hood and a zip-up inner bib provide extra weather protection on a long, channel-quilted coat insulated with a toasty blend of down and feather fill. Brightly gleaming hardware adds a polished finish to the cozy design, while side smocking defines the waist and ensures a draft-free fit.
50"" length (size Medium)
Front zip closure with snap storm placket
Inner bib has zip closure; stand collar
Toggle-adjustable hood
Front zip-welt pockets
Lined, with 50% down, 50% feather body fill and 100% polyester bib fill
100% polyester
Dry clean or machine wash, tumble dry
Imported
Coats
Item #5228523
Free Shipping & Returns See more","A roomy hood and a zip-up inner bib provide extra weather protection on a long, channel-quilted coat insulated with a toasty blend of down and feather fill.","https://n.nordstrommedia.com/id/sr3/9be57bf6-26dd-4b9c-a213-77f9a96afe5b.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-down-feather-coat/4710015?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/246e0d8c-2c83-4ad5-ac31-ee1d4064e883.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Cole Haan Down & Feather Coat","COLE HAAN SIGNATURE","https://shop.nordstrom.com/brands/cole-haan-signature--12402?origin=productBrandLink","COLE HAAN SIGNATURE Cole Haan Down & Feather Coat, Main, color, BLACK
Size Info
True to size.
XS=2, S=4-6, M=8-10, L=12-14, XL=16-18.
Details & Care
Broad channel quilting makes room for the lofty insulation that primes this hooded A-line coat for plunging temperatures.
Asymmetrical zip placket
Hood folds over into pillow collar
Back drawcord waist
Lined, with 50% down, 50% feather fill
100% polyester
Machine wash, tumble dry
Imported
Coats
Item #5428898
Free Shipping & Returns See more","Broad channel quilting makes room for the lofty insulation that primes this hooded A-line coat for plunging temperatures.","https://n.nordstrommedia.com/id/sr3/f644a022-5345-488c-8c30-e0945753aafc.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-shelburne-genuine-coyote-fur-trim-down-parka/3771594?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/52bf4acd-a7a4-4c6a-b2fa-355ed3a692a6.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Shelburne Genuine Coyote Fur Trim Down Parka","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Shelburne Genuine Coyote Fur Trim Down Parka, Main, color, MILITARY GREEN
Size Info
The Slim fit from Canada Goose fits close to the body to maximize mobility and maintain core warmth.
Details & Care
Designed to stand up to frigid temperatures, a rugged parka goes uptown stylish in a slim, mid-thigh-length silhouette. Smart features include superior 625-fill-power down insulation, soft fleece lining the pockets and chin guard and interior shoulder straps for easy carrying. An exceptionally lush ring of coyote fur tops the two-way adjustable hood.
36"" length (size Medium)
Two-way zip closure with snap storm placket
Long sleeves; adjustable snap cuffs with rib-knit inserts
Fleece-lined front pockets with snap closure; one has opening for headphone access
Two interior pockets
Detachable genuine coyote fur (USA or Canada) trim
Back double snap vent
Rated for temperatures to -5 F (-21 C)
Lined, with down fill
85% polyester, 15% cotton
Dry clean
Made in Canada
Coats
Canada Goose product number: 3802L.
Item #795903
Free Shipping & Returns See more","Designed to stand up to frigid temperatures, a rugged parka goes uptown stylish in a slim, mid-thigh-length silhouette.","https://n.nordstrommedia.com/id/sr3/7d87b964-7195-4303-b534-14add8780049.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/blanknyc-crop-faux-fur-jacket/5028533?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/44479252-3dfd-4151-b164-aa51d0db5c7a.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Crop Faux Fur Jacket","BLANKNYC","https://shop.nordstrom.com/brands/blanknyc--8779?origin=productBrandLink","BLANKNYC Crop Faux Fur Jacket, Main, color, UPTOWN GIRL
Size Info
True to size.
XS=2, S=4-6, M=6-8, L=10-12, XL=14, XXL=16.
Details & Care
Sport a totally on-trend look in this fun and fuzzy jacket styled with luxe-look details, so you stay ever-fashionably warm.
22"" length (size Medium)
Open front
Notch collar
Long sleeves
Lined
100% polyester faux fur
Dry clean
Imported
Savvy
Item #5671965
Free Shipping & Returns See more","Sport a totally on-trend look in this fun and fuzzy jacket styled with luxe-look details, so you stay ever-fashionably warm.","https://n.nordstrommedia.com/id/sr3/e9265d33-839d-4b34-9960-e179395c2847.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/canada-goose-kinley-insulated-parka/4668879?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/d7c76741-9b80-40a9-aafd-24bc8b58098d.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Kinley Insulated Parka","CANADA GOOSE","https://shop.nordstrom.com/brands/canada-goose--7437?origin=productBrandLink","CANADA GOOSE Kinley Insulated Parka, Main, color, ELDERBERRY
Size Info
The Slim fit from Canada Goose fits close to the body to maximize mobility and maintain core warmth.
Details & Care
Sure to be a winter-weather staple, this cleanly styled parka shields you from chilling winds with its rib-knit cuffs and plush insulation. The cozy piece is tailored with princess seams for a flattering silhouette.
36"" front length; 38"" back length (size Medium)
Front zip with snap placket
Drawcord hood with rib-knit collar
Long sleeves with rib-knit cuffs
Lined, with 80% down, 20% feather fill
85% polyester, 15% cotton
Dry clean
Made in Canada
Coats
Item #5402164
Free Shipping & Returns See more","Sure to be a winter-weather staple, this cleanly styled parka shields you from chilling winds with its rib-knit cuffs and plush insulation.","https://n.nordstrommedia.com/id/sr3/1ea09cf6-35d3-4d0f-9cae-b7dac17bb8bd.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/blanknyc-suede-moto-jacket/4844138?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/d8f19372-09a3-43e5-9981-aba811365ff0.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Suede Moto Jacket","BLANKNYC","https://shop.nordstrom.com/brands/blanknyc--8779?origin=productBrandLink","BLANKNYC Suede Moto Jacket, Main, color, SHADOW GREY
Size Info
True to size.
XS=2, S=4-6, M=6-8, L=10-12, XL=14.
Details & Care
Soft and sophisticated, with a touch of old-school biker edge, this suede moto jacket is a great all-season wardrobe addition.
Asymmetric front-zip closure
Notch collar
Long sleeves with zip cuffs
Front zip hand pockets; one snap-closure, welt ticket pocket
Adjustable belted hem with snap-tab belt loops
Leather
Professional leather clean
Imported
Savvy
Item #5535727
Free Shipping & Returns See more","Soft and sophisticated, with a touch of old-school biker edge, this suede moto jacket is a great all-season wardrobe addition.","https://n.nordstrommedia.com/id/sr3/321dafdc-004d-45c3-84bc-3d0ccdebe80d.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/halogen-wool-blend-wrap-coat/5246238?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/ddbc3a4d-209d-4f36-b824-21a73a47ac4a.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Wool Blend Wrap Coat","HALOGEN®","https://shop.nordstrom.com/brands/halogen--842?origin=productBrandLink","HALOGEN<SUP>®</SUP> Wool Blend Wrap Coat, Main, color, BLACK
Size Info
If between sizes, order one size down.
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=16 (14W), XXL=18 (16W).
Details & Care
Wrap up your cold-weather looks with this belted wool-blend coat that's styled with an exaggerated and extra-cozy shawl collar.
33"" length (size Medium)
Front snap closure
Shawl collar
Removable tie belt
On-seam pockets
Lined
60% wool, 25% polyester, 10% viscose, 5% other fibers
Dry clean
Imported
Coats
Item #5824938
Free Shipping & Returns See more","Wrap up your cold-weather looks with this belted wool-blend coat that's styled with an exaggerated and extra-cozy shawl collar.","https://n.nordstrommedia.com/id/sr3/3096b131-379b-4722-8a61-bef335a9e2f8.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/blanknyc-arrival-colorblock-faux-fur-coat/5387216?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/df0e947d-d096-4075-bba0-a152d8dc4aa0.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Arrival Colorblock Faux Fur Coat","BLANKNYC","https://shop.nordstrom.com/brands/blanknyc--8779?origin=productBrandLink","BLANKNYC Arrival Colorblock Faux Fur Coat, Main, color, ARRIVAL
Size Info
True to size.
XS=2, S=4-6, M=6-8, L=10-12, XL=14.
Details & Care
Make your arrival one to talk about with this teddy-texture coat in two punchy blocks of color. Wide lapels and double-breasted buttons give more power to the bold layer.
42"" length (size Medium)
Double-breasted button closure
Notched lapels
Front pockets
Lined
100% polyester
Dry clean
Imported
Savvy
Item #5913535
Free Shipping & Returns See more","Make your arrival one to talk about with this teddy-texture coat in two punchy blocks of color.",""
"https://shop.nordstrom.com/s/kenneth-cole-new-york-wool-blend-boucle-coat/5322447?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/fe1830a7-4a65-4f70-b7e2-bcd6b63f1bc0.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Wool Blend Bouclé Coat","KENNETH COLE NEW YORK","https://shop.nordstrom.com/brands/kenneth-cole-new-york--1834?origin=productBrandLink","KENNETH COLE NEW YORK Wool Blend Bouclé Coat, Main, color, BLACK
Size Info
Runs large; order one size down.
XS=2, S=4-6, M=8-10, L=12-14, XL=16, XXL=18 (14W).
Details & Care
A warm coat for the wintry commute is tailored from a nubby wool-blend bouclé with a funnel-neck and asymmetrical front.
36 1/2"" length (size Medium)
Hidden snap closure
Funnel neck
Lined
52% wool, 48% polyester
Dry clean
Imported
Coats
Item #5872512
Free Shipping & Returns See more","A warm coat for the wintry commute is tailored from a nubby wool-blend bouclé with a funnel-neck and asymmetrical front.","https://n.nordstrommedia.com/id/sr3/1d940b6a-1369-4a92-aa35-4120033883be.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/cole-haan-signature-back-bow-packable-hooded-raincoat-regular-petite/4392508?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/7a7e3d17-0471-4b91-a1ab-a79e6f6932e0.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Back Bow Packable Hooded Raincoat","COLE HAAN SIGNATURE","https://shop.nordstrom.com/brands/cole-haan-signature--12402?origin=productBrandLink","COLE HAAN SIGNATURE Back Bow Packable Hooded Raincoat, Main, color, BLACK
Size Info
Runs small; order one size up.
Narrow through shoulders.
Regular & Petite (P): XS=2, S=4-6, M=8-10, L=12-14, XL=16-18.
Details & Care
An adjustable tie cinches the back of a water resistant jacket designed with a detachable drawcord hood and a snap-down storm flap. The lightweight style packs away into an included pouch for added convenience.
34 1/2"" regular length (size Medium); 33"" petite length (size Medium P)
Hidden front zip/snap placket
Stand collar
Detachable toggle-drawstring hood
Long sleeves
Front on-seam pockets with snap-flap detail
Drawstring tie at back waist
Packs into included travel pouch
Unlined
86% polyester, 14% nylon
Machine wash cold, line dry
Imported
Coats
Item #5197448
Helpful info:
See details and tips from a salesperson (video)
Petite sizes best fit women 5'4"" & under.
Free Shipping & Returns See more","An adjustable tie cinches the back of a water resistant jacket designed with a detachable drawcord hood and a snap-down storm flap.","https://n.nordstrommedia.com/id/sr3/e06d60e7-2576-49d2-873f-e22a56b6bf94.jpeg?crop=fit&amp"
"https://shop.nordstrom.com/s/madewell-fleet-jacket/3968118?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/1a5869d3-259c-4dd5-9066-88417e9c099f.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Fleet Jacket","MADEWELL","https://shop.nordstrom.com/brands/madewell--11669?origin=productBrandLink","MADEWELL Fleet Jacket, Main, color, EGYPTIAN GOLD
Size Info
Runs small; order one size up.
XXS=00, XS=0-2, S=4-6, M=8-10, L=12-14, XL=14.
Details & Care
A figure-defining drawcord waist streamlines a heritage military jacket cut from lightweight cotton. A chic stand collar and a handful of external pockets equip the style for everyday functionality.
26 1/2"" length (size Medium)
Front zip closure
Stand collar
Long sleeves with single snap-button cuffs
Front patch and zip pockets
100% cotton
Machine wash cold, tumble dry low
Imported
t.b.d.
Item #1055597
Free Shipping & Returns See more","A figure-defining drawcord waist streamlines a heritage military jacket cut from lightweight cotton.",""
"https://shop.nordstrom.com/s/thread-supply-reversible-wubby-fleece-lined-quilted-jacket/5401988?origin=category-personalizedsort&breadcrumb=Home%2FWomen%2FClothing%2FCoats%2C%20Jackets%20%26%20Blazers","https://n.nordstrommedia.com/id/sr3/a26711bf-b363-4628-a1b0-727e450dbc2f.jpeg?crop=pad&pad_color=FFF&format=jpeg&w=780&h=1196","Reversible Wubby Fleece Lined Quilted Jacket","THREAD & SUPPLY","https://shop.nordstrom.com/brands/thread-supply--7801?origin=productBrandLink","THREAD & SUPPLY Reversible Wubby Fleece Lined Quilted Jacket, Main, color, OLIVE
Size Info
True to size.
XS=00-0, S=2-4, M=6-8, L=10-12.
Details & Care
Wear this longline coat with the fleece showing for ultraplush whimsy, or flip it around to the diamond-quilted face to keep that coziness all to yourself.
36"" length (size Medium)
Two-way front zip closure
Drawcord hood
Ribbed cuffs
Front snap-flap patch pockets or chest zip pocket; hip welt pockets
Lined
100% polyester
Machine wash, line dry
Imported
BP.
Item #5923876
Free Shipping & Returns See more","Wear this longline coat with the fleece showing for ultraplush whimsy, or flip it around to the diamond-quilted face to keep that coziness all to yourself.",""
